id,name,symbol,slug,isActive,isFiat,circulatingSupply,maxSupply,dateAdded,numMarketPairs,rank,lastUpdated,tags,price,volume24,volumeChange24,percentChangeHr,percentChange24,percentChangeWk,percentChange30Day,marketCap,marketCapDominance,fullyDilutedMarketCap,lastUpdated
2090,LATOKEN,LA,latoken,FALSE,FALSE,380105462,1.00E+09,2017-10-25T00:00,8,611,2022-12-22T20:46,"[[""marketplace""::""centralized-exchange""::""payments""]]",0.038527953,583.7901353,-97.7052,0.25589952,-6.7354393,-13.2578,0,1.46E+07,0,3.85E+07,2022-12-22T20:46
9417,Maple,MPL,maple,FALSE,FALSE,4417985,1.00E+07,2021-04-21T00:00,47,612,2022-12-22T20:46,"[[""defi""::""spartan-group""]]",3.282384159,467611.6325,-62.1055,0.03455434,-12.989331,-15.893499,0,1.45E+07,0,3.28E+07,2022-12-22T20:46
6855,BIDR,BIDR,binance-idr,FALSE,FALSE,-1917830214,0,2020-09-02T00:00,110,613,2022-12-22T20:46,"[[""stablecoin""::""bnb-chain""]]",6.40E-05,1.57E+07,-0.3796,-0.01374824,-0.08985561,0.3472599,0,1.45E+07,0,4.14E+07,2022-12-22T20:46
10042,Karura,KAR,karura,FALSE,FALSE,75086111,1.00E+08,2021-05-25T00:00,16,614,2022-12-22T20:46,"[[""polkadot-ecosystem""::""spartan-group""]]",0.192074727,411895.9879,-1.0059,0.5053222,1.2999324,-9.226058,0,1.44E+07,0,1.92E+07,2022-12-22T20:46
11202,Tokemak,TOKE,tokemak,FALSE,FALSE,16314929,1.00E+08,2021-08-09T00:00,42,615,2022-12-22T20:46,"[[""defi-2""::""protocol-owned-liquidity""::""spartan-group""]]",0.881767905,174811.5523,12.2312,0.62062675,-2.3880653,-9.362769,0,1.44E+07,0,8.82E+07,2022-12-22T20:46
5866,DEXTools,DEXT,dextools,FALSE,FALSE,97458773,2.00E+08,2020-07-19T00:00,18,616,2022-12-22T20:46,"[[""analytics""]]",0.147388235,316085.4141,-9.3431,1.1952101,0.5922872,-1.6289312,0,1.44E+07,0,2.95E+07,2022-12-22T20:46
5882,StaFi,FIS,stafi,FALSE,FALSE,60452000,1.15E+08,2020-07-21T00:00,45,617,2022-12-22T20:46,"[[""defi""::""substrate""::""polkadot""::""polkadot-ecosystem""::""exnetwork-capital-portfolio""::""injective-ecosystem""]]",0.236779455,810355.7489,-22.1591,0.79939556,-0.32622015,-16.841936,0,1.43E+07,0,2.72E+07,2022-12-22T20:46
8800,Dora Factory,DORA,dora-factory,FALSE,FALSE,4613621,0,2021-03-15T00:00,32,618,2022-12-22T20:46,"[[""dao""::""substrate""::""duckstarter""::""bounce-launchpad""::""okex-blockdream-ventures-portfolio""]]",3.091668001,478464.8854,8.3169,0.8868976,0.4052561,-2.9791954,0,1.43E+07,0,3.09E+07,2022-12-22T20:46
15678,Voxies,VOXEL,voxies,FALSE,FALSE,91186289,3.00E+08,2021-12-14T12:02:47,49,619,2022-12-22T20:46,"[[""collectibles-nfts""::""gaming""::""binance-launchpad""::""play-to-earn""]]",0.155826858,3160492.411,1.5908,1.2563893,-4.615801,-17.831144,0,1.42E+07,0,4.67E+07,2022-12-22T20:46
2348,Measurable Data Token,MDT,measurable-data-token,FALSE,FALSE,676157012,1.00E+09,2018-01-09T00:00,44,620,2022-12-22T20:46,"[[""marketplace""::""ai-big-data""]]",0.020845069,613953.7267,-3.7821,1.2217597,-0.9252992,-9.243663,0,1.41E+07,0,2.08E+07,2022-12-22T20:46
3,Namecoin,NMC,namecoin,FALSE,FALSE,14736400,0,2013-04-28T00:00,7,621,2022-12-22T20:46,"[[""mineable""::""pow""::""sha-256""::""platform""]]",0.95547812,21153.02871,-17.334,-0.18816984,1.4640763,-4.825818,0,1.41E+07,0,1.41E+07,2022-12-22T20:46
2245,Presearch,PRE,presearch,FALSE,FALSE,396578435,5.00E+08,2017-12-05T00:00,17,622,2022-12-22T20:46,"[[""platform""::""crowdsourcing""::""search-engine""]]",0.035435839,58165.85619,0.6578,1.5510868,0.7291184,-4.2190204,0,1.41E+07,0,1.77E+07,2022-12-22T20:46
20825,Petals,PTS,petals,FALSE,FALSE,1035044158,1.00E+11,2022-06-30T09:24:39,2,623,2022-12-22T20:46,"[[""binance-chain""]]",0.001458087,12134.16249,103.7585,-0.24837846,-4.200355,-11.342767,0,1.40E+07,0,1.46E+08,2022-12-22T20:46
2019,Viberate,VIB,viberate,FALSE,FALSE,199635000,0,2017-10-06T00:00,23,624,2022-12-22T20:46,"[[""media""::""music""]]",0.069764303,2709981.626,-49.1874,-0.41105855,-1.2342048,-11.178302,0,1.39E+07,0,1.40E+07,2022-12-22T20:46
5221,Handshake,HNS,handshake,FALSE,FALSE,554590374,2.04E+09,2020-02-22T00:00,14,625,2022-12-22T20:46,"[[""distributed-computing""::""collectibles-nfts""::""storage""::""boostvc-portfolio""::""dcg-portfolio""::""kenetic-capital-portfolio""::""a16z-portfolio""::""pantera-capital-portfolio""::""web3""]]",0.025092724,43625.5625,-28.3187,0.23736034,-0.09650655,0.8341541,0,1.39E+07,0,5.12E+07,2022-12-22T20:46
16876,Artificial Liquid Intelligence,ALI,alethea-artificial-liquid-intelligence-token,FALSE,FALSE,1606511090,1.00E+10,2022-01-05T09:29:06,12,626,2022-12-22T20:46,"[[""media""::""communications-social-media""::""ai-big-data""::""collectibles-nfts""::""ethereum-ecosystem""::""galaxy-digital-portfolio""::""huobi-capital-portfolio""::""alameda-research-portfolio""]]",0.008626188,70911.54144,-12.8284,0.31203666,1.2687595,-12.685516,0,1.39E+07,0,8.63E+07,2022-12-22T20:46
15388,RIZON,ATOLO,rizon-blockchain,FALSE,FALSE,1933288717,2.85E+09,2021-11-30T11:16:53,8,627,2022-12-22T20:46,[[]],0.007151607,387428.4873,-21.3134,7.35186,-0.4084737,-2.3340867,0,1.38E+07,0,2.04E+07,2022-12-22T20:46
7978,Bonfida,FIDA,bonfida,FALSE,FALSE,44729963,1.00E+09,2020-12-14T00:00,52,628,2022-12-22T20:46,"[[""defi""::""three-arrows-capital-portfolio""::""solana-ecosystem""::""cms-holdings-portfolio""::""kenetic-capital-portfolio""]]",0.308281774,3105726.612,17.8879,0.9511761,0.8745073,-10.210645,0,1.38E+07,0,3.08E+08,2022-12-22T20:46
2662,Haven Protocol,XHV,haven-protocol,FALSE,FALSE,28795435,0,2018-04-23T00:00,10,629,2022-12-22T20:46,"[[""defi""::""privacy""]]",0.475207268,220317.5889,72.3054,-0.6200921,3.8038964,11.727914,0,1.37E+07,0,1.37E+07,2022-12-22T20:46
1169,PIVX,PIVX,pivx,FALSE,FALSE,70871294,0,2016-02-13T00:00,19,630,2022-12-22T20:46,"[[""pos""::""medium-of-exchange""::""store-of-value""::""privacy""::""zero-knowledge-proofs""::""masternodes""::""staking""::""dao""]]",0.192451619,235698.6652,-2.4139,-0.24032032,-5.412034,-12.464466,0,1.36E+07,0,1.36E+07,2022-12-22T20:46
3218,Energi,NRG,energi,FALSE,FALSE,59536544,0,2018-08-23T00:00,10,631,2022-12-22T20:46,"[[""mineable""::""marketplace""::""masternodes""::""research""]]",0.22562648,201168.5992,15.6957,1.9466949,3.533974,-8.567493,0,1.34E+07,0,1.34E+07,2022-12-22T20:46
5410,PARSIQ,PRQ,parsiq,FALSE,FALSE,173215031,5.00E+08,2020-04-02T00:00,34,632,2022-12-22T20:46,"[[""services""::""ai-big-data""::""defi""::""smart-contracts""::""polkadot-ecosystem""::""algorand-ecosystem""::""solana-ecosystem""::""analytics""::""web3""::""bnb-chain""]]",0.077143986,708048.6919,-1.0658,2.2179115,0.00727848,-2.0238428,0,1.34E+07,0,3.86E+07,2022-12-22T20:46
5079,apM Coin,APM,apm-coin,FALSE,FALSE,852500000,0,2019-12-27T00:00,10,633,2022-12-22T20:46,"[[""ethereum-ecosystem""]]",0.015519632,1677224.556,-4.9352,0.13946195,-0.03606881,-5.6064854,0,1.32E+07,0,2.81E+07,2022-12-22T20:46
2873,Metronome,MET,metronome,FALSE,FALSE,14299569,0,2018-06-26T00:00,15,634,2022-12-22T20:46,"[[""platform""::""defi""::""payments""]]",0.91521173,16199.73255,261.5815,0.01419426,5.3594246,-6.531518,0,1.31E+07,0,1.32E+07,2022-12-22T20:46
9760,Stratos,STOS,stratos,FALSE,FALSE,20152152,1.00E+08,2021-06-13T00:00,18,635,2022-12-22T20:46,"[[""filesharing""::""ethereum-ecosystem""::""storage""::""polkastarter""::""web3""]]",0.648457654,283668.4135,36.1035,2.3145623,1.7561921,17.077227,0,1.31E+07,0,6.48E+07,2022-12-22T20:46
8245,Hydra,HYDRA,hydra,FALSE,FALSE,8606762,0,2021-01-12T00:00,6,636,2022-12-22T20:46,[[]],1.494723416,89258.73962,41.902,0.35839432,-4.0954742,-4.3223333,0,1.29E+07,0,3.29E+07,2022-12-22T20:46
9017,Polkadex,PDEX,polkadex,FALSE,FALSE,8360000,2.00E+07,2021-03-30T00:00,13,637,2022-12-22T20:46,"[[""decentralized-exchange-dex-token""::""dex""::""polkadot-ecosystem""::""polkastarter""::""okex-blockdream-ventures-portfolio""]]",1.53391238,190255.0553,-11.4024,1.8782538,-2.5313187,-2.045059,0,1.28E+07,0,3.07E+07,2022-12-22T20:46
1492,Obyte,GBYTE,obyte,FALSE,FALSE,829624,1000000,2016-12-27T00:00,17,638,2022-12-22T20:46,"[[""dag""::""platform""::""iot""]]",15.43584256,28070.70708,151.8205,-0.00641397,-2.0446928,-10.072642,0,1.28E+07,0,1.54E+07,2022-12-22T20:46
3175,Maro,MARO,maro,FALSE,FALSE,755769943,1.00E+09,2018-08-14T00:00,2,639,2022-12-22T20:46,"[[""media""::""content-creation""]]",0.016938694,149252.2217,-32.2393,1.7016191,-3.873979,-11.663214,0,1.28E+07,0,1.69E+07,2022-12-22T20:46
16434,Ooki Protocol,OOKI,ooki-protocol,FALSE,FALSE,38200293,1.05E+10,2021-12-23T19:59:20,34,640,2022-12-22T20:46,[[]],0.002953203,1375964.898,-21.0413,1.2379826,-0.35709736,-13.606189,0,1.28E+07,0,3.10E+07,2022-12-22T20:46
4257,Bitball Treasure,BTRS,bitball-treasure,FALSE,FALSE,450000,1000000,2019-11-04T00:00,6,641,2022-12-22T20:46,[[]],28.19974465,12.35159275,0,-0.00209504,-0.0088106,30.471827,0,1.27E+07,0,2.82E+07,2022-12-22T20:46
4441,Vectorspace AI,VXV,vectorspace-ai,FALSE,FALSE,47003594,0,2019-12-04T00:00,27,642,2022-12-22T20:46,"[[""ai-big-data""::""ethereum-ecosystem""]]",0.269255831,33646.95989,32.0226,-0.26438597,-1.5734333,-11.128423,0,1.27E+07,0,1.35E+07,2022-12-22T20:46
10744,DeRace,DERC,derace,FALSE,FALSE,80400000,0,2021-07-02T00:00,48,643,2022-12-22T20:46,"[[""collectibles-nfts""::""gaming""::""metaverse""::""play-to-earn""::""animoca-brands-portfolio""::""bnb-chain""]]",0.153598507,624063.5466,90.5445,0.61371636,-2.9699976,-5.36841,0,1.23E+07,0,1.84E+07,2022-12-22T20:46
18860,Zebec Protocol,ZBC,zebec-protocol,FALSE,FALSE,732333103,1.00E+10,2022-03-15T11:30:35,30,644,2022-12-22T20:46,"[[""binance-smart-chain""::""coinbase-ventures-portfolio""::""solana-ecosystem""]]",0.016815516,1.53E+07,12.9681,0.05995032,-0.18418488,1.0044581,0,1.23E+07,0,1.68E+08,2022-12-22T20:46
16334,ApolloX,APX,apollox,FALSE,FALSE,417773675,1.00E+10,2021-12-21T09:51:43,26,645,2022-12-22T20:46,[[]],0.02927102,966640.193,12.6251,-0.12384763,-0.52095383,-3.4289646,0,1.22E+07,0,2.93E+08,2022-12-22T20:46
11232,Highstreet,HIGH,highstreet,FALSE,FALSE,12302500,1.00E+08,2021-08-12T00:00,55,646,2022-12-22T20:46,"[[""vr-ar""::""ethereum-ecosystem""::""solana-ecosystem""::""metaverse""::""bullperks-launchpad""::""animoca-brands-portfolio""::""skyvision-capital-portfolio""]]",0.990537424,4829995.376,84.1227,0.8911182,-0.3448544,-15.200302,0,1.22E+07,0,9.91E+07,2022-12-22T20:46
9721,Samoyedcoin,SAMO,samoyedcoin,FALSE,FALSE,-637832829,4.75E+09,2021-05-12T00:00,25,647,2022-12-22T20:46,"[[""memes""::""solana-ecosystem""::""doggone-doggerel""]]",0.003320282,561898.3351,26.0127,0.08310742,-1.1762089,-12.15887,0,1.21E+07,0,1.58E+07,2022-12-22T20:46
5616,MATH,MATH,math,FALSE,FALSE,114356164,2.00E+08,2020-05-21T00:00,32,648,2022-12-22T20:46,"[[""cosmos-ecosystem""::""wallet""::""polkadot-ecosystem""::""polygon-ecosystem""::""injective-ecosystem""::""bnb-chain""]]",0.105790406,851740.8075,139.2518,1.0532874,-1.9994404,2.7057946,0,1.21E+07,0,2.12E+07,2022-12-22T20:46
3139,DxChain Token,DX,dxchain-token,FALSE,FALSE,-1539607553,0,2018-08-10T00:00,6,649,2022-12-22T20:46,"[[""ai-big-data""::""payments""]]",2.40E-04,16338.31441,127.1746,-0.12672822,-0.9297709,-8.168334,0,1.20E+07,0,2.40E+07,2022-12-22T20:46
6520,HOPR,HOPR,hopr,FALSE,FALSE,212755995,1.00E+09,2020-08-11T00:00,30,650,2022-12-22T20:46,"[[""privacy""::""dao""::""substrate""::""polkadot""::""polkadot-ecosystem""::""governance""::""binance-labs-portfolio""::""vbc-ventures-portfolio""]]",0.05632753,277560.5836,11.4192,0.15396036,-1.1092851,-0.2709317,0,1.20E+07,0,5.63E+07,2022-12-22T20:46
8255,Prosper,PROS,prosper,FALSE,FALSE,28335716,1.00E+08,2021-01-13T00:00,53,651,2022-12-22T20:46,"[[""dao""::""avalanche-ecosystem""::""polygon-ecosystem""::""animoca-brands-portfolio""::""bnb-chain""]]",0.422521322,3095521.382,-5.9528,1.7652041,0.7168161,-28.075356,0,1.20E+07,0,4.23E+07,2022-12-22T20:46
12573,Clearpool,CPOOL,clearpool,FALSE,FALSE,327653931,1.00E+09,2021-10-10T08:04:07,13,652,2022-12-22T20:46,"[[""defi""]]",0.036401966,198160.7302,1.9428,0.05222767,-2.4089096,-10.509635,0,1.19E+07,0,3.64E+07,2022-12-22T20:46
8387,Auto,AUTO,auto,FALSE,FALSE,53002,80000,2021-02-03T00:00,54,653,2022-12-22T20:46,"[[""defi""::""yield-farming""::""amm""::""dex""::""yield-aggregator""::""heco-ecosystem""::""polygon-ecosystem""::""bnb-chain""]]",222.816174,3995707.3,-11.9586,0.8236046,-3.7723463,-8.598628,0,1.18E+07,0,1.78E+07,2022-12-22T20:46
2675,Dock,DOCK,dock,FALSE,FALSE,825199460,1.00E+09,2018-04-25T00:00,43,654,2022-12-22T20:46,"[[""polkadot-ecosystem""::""governance""]]",0.014283888,258410.3638,-75.173,0.6571443,-0.97248805,-9.194971,0,1.18E+07,0,1.43E+07,2022-12-22T20:46
13524,Solend,SLND,solend,FALSE,FALSE,30232526,1.00E+08,2021-10-29T04:19:47,11,655,2022-12-22T20:46,"[[""defi""::""solana-ecosystem""::""lending-borowing""]]",0.386646064,44985.29628,17.287,2.74E-04,-1.9602053,22.110506,0,1.17E+07,0,3.87E+07,2022-12-22T20:46
4366,MixMarvel,MIX,mixmarvel,FALSE,FALSE,404975811,1.00E+10,2019-09-02T00:00,28,656,2022-12-22T20:46,"[[""mvb""]]",0.002458946,355888.3934,101.9767,0.71811795,1.8857021,-8.88622,0,1.16E+07,0,2.46E+07,2022-12-22T20:46
4078,Super Zero Protocol,SERO,super-zero-protocol,FALSE,FALSE,377947283,6.47E+08,2019-07-19T00:00,14,657,2022-12-22T20:46,"[[""privacy""]]",0.030477241,130790.8749,-0.1733,0.05032501,1.4543457,-12.976454,0,1.15E+07,0,1.97E+07,2022-12-22T20:46
5280,Bloomzed Loyalty Club Ticket,BLCT,bloomzed-token,FALSE,FALSE,38000000,1.00E+08,2020-03-09T00:00,6,658,2022-12-22T20:46,[[]],0.300937497,4800.463759,-0.0716,0.34616762,-0.03789726,34.153393,0,1.14E+07,0,3.01E+07,2022-12-22T20:46
6947,Valobit,VBIT,valobit,FALSE,FALSE,1200806963,1.60E+09,2020-09-08T00:00,7,659,2022-12-22T20:46,[[]],0.009512512,834.0596724,-40.0768,1.8299553,-3.7699952,-4.486768,0,1.14E+07,0,1.52E+07,2022-12-22T20:46
5185,KOK,KOK,keystone-of-opportunity-knowledge,FALSE,FALSE,107333422,0,2020-01-29T00:00,14,660,2022-12-22T20:46,[[]],0.106307207,759718.2027,-8.9144,0.34983245,0.1935006,-18.569197,0,1.14E+07,0,5.32E+08,2022-12-22T20:46
2916,Nimiq,NIM,nimiq,FALSE,FALSE,1558308277,2.10E+10,2018-07-10T00:00,13,661,2022-12-22T20:46,"[[""mineable""]]",0.001123398,139834.9696,29.6404,0.9726418,3.6505704,4.602507,0,1.14E+07,0,2.36E+07,2022-12-22T20:46
10368,Cryptex Finance,CTX,cryptex-finance,FALSE,FALSE,3598988,1.00E+07,2021-06-09T00:00,22,662,2022-12-22T20:46,[[]],3.165973984,974757.4641,42.3592,1.947309,14.944032,57.605682,0,1.14E+07,0,3.17E+07,2022-12-22T20:46
9608,SpookySwap,BOO,spookyswap,FALSE,FALSE,9390930,1.37E+07,2021-05-05T00:00,118,663,2022-12-22T20:46,"[[""fantom-ecosystem""]]",1.210005481,359936.1673,22.5813,1.1573967,3.873544,-7.0139203,0,1.14E+07,0,1.65E+07,2022-12-22T20:46
10897,Alitas,ALT,alitas,FALSE,FALSE,60000000,1.00E+09,2021-07-14T00:00,6,664,2022-12-22T20:46,"[[""bnb-chain""]]",0.189212938,44226.5867,-74.3447,0.01595882,-20.98324,-1.4241593,0,1.14E+07,0,1.89E+08,2022-12-22T20:46
4862,DAD,DAD,dad,FALSE,FALSE,536666568,0,2019-10-31T00:00,6,665,2022-12-22T20:46,[[]],0.02105677,293470.5912,-18.5202,-0.3273859,-0.17327563,-10.527856,0,1.13E+07,0,2.11E+07,2022-12-22T20:46
8497,ApeSwap,BANANA,apeswap-finance,FALSE,FALSE,214697253,4.20E+08,2021-02-17T00:00,108,666,2022-12-22T20:46,"[[""decentralized-exchange-dex-token""::""defi""::""yield-farming""::""amm""::""dex""::""bnb-chain""]]",0.052551247,70409.76268,-7.1394,0.8675742,-1.3846428,-8.881912,0,1.13E+07,0,2.21E+07,2022-12-22T20:46
8616,Aurox,URUS,urus,FALSE,FALSE,521929,1000000,2021-03-01T00:00,17,667,2022-12-22T20:46,"[[""bnb-chain""]]",21.56866857,261058.1992,-58.1365,1.9474639,-3.4657147,-0.6886354,0,1.13E+07,0,2.16E+07,2022-12-22T20:46
8891,Bitcoin Standard Hashrate Token,BTCST,btc-standard-hashrate-token,FALSE,FALSE,12201402,1.50E+07,2021-03-19T00:00,35,668,2022-12-22T20:46,"[[""binance-launchpool""::""bnb-chain""]]",0.918057927,973764.9326,-62.0912,0.67668474,-39.864902,-69.58183,0,1.12E+07,0,1.38E+07,2022-12-22T20:46
11451,Shiden Network,SDN,shiden-network,FALSE,FALSE,30941332,7.00E+07,2021-08-27T21:35:21,23,669,2022-12-22T20:46,"[[""interoperability""::""smart-contracts""::""polkadot-ecosystem""]]",0.358603717,104542.1672,18.2492,-0.29094735,0.91669047,-1.2254965,0,1.11E+07,0,2.51E+07,2022-12-22T20:46
9148,Drep [new],DREP,drep-new,FALSE,FALSE,48737500,0,2021-04-07T00:00,28,670,2022-12-22T20:46,"[[""defi""::""oracles""::""smart-contracts""::""bnb-chain""]]",0.226758395,2188356.123,12.3646,-0.09347679,-7.4063315,-21.879269,0,1.11E+07,0,2.27E+07,2022-12-22T20:46
3724,SOLVE,SOLVE,solve,FALSE,FALSE,482324962,1.00E+09,2019-02-04T00:00,13,671,2022-12-22T20:46,"[[""health""::""enterprise-solutions""]]",0.022561071,1292027.537,378.4721,1.9459137,8.483254,-3.3772535,0,1.09E+07,0,2.26E+07,2022-12-22T20:46
2267,Wabi,WABI,wabi,FALSE,FALSE,99999999,1.00E+08,2017-12-12T00:00,18,672,2022-12-22T20:46,"[[""marketing""::""logistics""::""payments""]]",0.108614047,866362.4081,6.7513,0.81165737,-2.4921734,-7.633469,0,1.09E+07,0,1.09E+07,2022-12-22T20:46
2748,Oxen,OXEN,oxen,FALSE,FALSE,61196360,0,2018-05-21T00:00,10,673,2022-12-22T20:46,"[[""pos""::""defi""::""privacy""::""masternodes""]]",0.177092767,166368.5331,-12.401,0.03861382,-5.9044733,-1.3470038,0,1.08E+07,0,1.08E+07,2022-12-22T20:46
4217,BOSAGORA,BOA,bosagora,FALSE,FALSE,313595030,0,2019-08-05T00:00,9,674,2022-12-22T20:46,"[[""dao""::""metaverse""]]",0.03438141,275969.6467,-9.2342,-0.17358802,-2.2641578,-3.4943378,0,1.08E+07,0,1.55E+07,2022-12-22T20:46
6957,AllianceBlock,ALBT,allianceblock,FALSE,FALSE,232955783,1.00E+09,2020-09-08T00:00,52,675,2022-12-22T20:46,"[[""avalanche-ecosystem""::""exnetwork-capital-portfolio""::""injective-ecosystem""]]",0.045952129,207672.2993,26.8045,0.73471904,0.5983173,-4.8115306,0,1.07E+07,0,4.60E+07,2022-12-22T20:46
4134,Akropolis,AKRO,akropolis,FALSE,FALSE,-134607588,0,2019-07-19T00:00,74,676,2022-12-22T20:46,"[[""defi""::""dao""::""substrate""::""polkadot-ecosystem""::""yield-aggregator""::""yearn-partnerships""::""kenetic-capital-portfolio""::""ledgerprime-portfolio""::""alameda-research-portfolio""::""spartan-group""]]",0.002569536,4823312.812,168.1706,1.4327078,-0.02963149,-8.722427,0,1.07E+07,0,1.28E+07,2022-12-22T20:46
2992,Apollo Currency,APL,apollo-currency,FALSE,FALSE,-309739949,2.12E+10,2018-07-28T00:00,11,677,2022-12-22T20:46,"[[""medium-of-exchange""::""privacy""::""payments""]]",5.05E-04,1122945.629,9.7095,0.20657472,-4.2381415,-5.9044113,0,1.07E+07,0,1.07E+07,2022-12-22T20:46
8200,Shapeshift FOX Token,FOX,fox-token,FALSE,FALSE,377154162,1.00E+09,2021-01-06T00:00,33,678,2022-12-22T20:46,"[[""marketplace""::""platform""::""decentralized-exchange-dex-token""::""defi""::""privacy""::""smart-contracts""::""staking""::""dao""::""dapp""::""ethereum-ecosystem""::""coinbase-ventures-portfolio""::""governance""::""avalanche-ecosystem""::""analytics""::""polygon-ecosystem""::""cross-chain""::""bnb-chain""::""open-source""]]",0.02816274,75355.73015,4.4181,0.02253692,-0.3543437,-9.133673,0,1.06E+07,0,2.82E+07,2022-12-22T20:46
21013,Meta Apes,PEEL,meta-apes-peel,FALSE,FALSE,150668535,1.00E+09,2022-07-17T19:30:37,9,679,2022-12-22T20:46,[[]],0.070424953,838982.4909,-29.0099,0.4512349,-2.9172606,15.196763,0,1.06E+07,0,7.04E+07,2022-12-22T20:46
3301,Invictus Hyperion Fund,IHF,invictus-hyperion-fund,FALSE,FALSE,115093401,0,2018-09-17T00:00,5,680,2022-12-22T20:46,[[]],0.091274174,0,-100,-0.00209504,-0.00858696,7.372647,0,1.05E+07,0,1.05E+07,2022-12-22T20:46
1856,district0x,DNT,district0x,FALSE,FALSE,600000000,0,2017-08-03T00:00,44,681,2022-12-22T20:46,"[[""platform""::""payments""::""reputation""::""boostvc-portfolio""::""web3""]]",0.017430459,70557.76251,-59.4288,1.754016,-2.8626971,-13.277272,0,1.05E+07,0,1.74E+07,2022-12-22T20:46
21060,GALAXIA,GXA,galaxia,FALSE,FALSE,1883466416,1.00E+10,2022-07-20T09:52:31,5,682,2022-12-22T20:46,[[]],0.005540014,36751.34052,-40.983,-0.1533409,-0.3324791,-5.7175827,0,1.04E+07,0,5.54E+07,2022-12-22T20:46
16352,Green Satoshi Token (SOL),GST,green-satoshi-token,FALSE,FALSE,606434948,0,2021-12-22T01:37:42,40,683,2022-12-22T20:46,"[[""solana-ecosystem""::""move-to-earn""]]",0.017022466,1.27E+07,-42.3798,0.56743044,-3.2746265,-22.286156,0,1.03E+07,0,1.05E+07,2022-12-22T20:46
6069,Assemble Protocol,ASM,assemble-protocol,FALSE,FALSE,1208204761,1.50E+09,2020-08-03T00:00,17,684,2022-12-22T20:46,[[]],0.008479897,255732.7286,11.3387,-0.88307905,-0.54656416,-25.274519,0,1.02E+07,0,1.27E+07,2022-12-22T20:46
5,Peercoin,PPC,peercoin,FALSE,FALSE,27923063,0,2013-04-28T00:00,22,685,2022-12-22T20:46,"[[""mineable""::""hybrid-pow-pos""::""sha-256""::""medium-of-exchange""::""store-of-value""::""payments""::""staking""]]",0.366749244,3089.682963,111.5356,0.77894014,2.9778101,-13.776713,0,1.02E+07,0,1.02E+07,2022-12-22T20:46
5514,The Transfer Token,TTT,the-transfer-token,FALSE,FALSE,116355168,2.00E+09,2020-04-29T00:00,8,686,2022-12-22T20:46,[[]],0.087999203,3.9575012,-89.2983,-0.00209504,-0.00858696,34.951412,0,1.02E+07,0,1.76E+08,2022-12-22T20:46
2620,Carbon Protocol,SWTH,switcheo,FALSE,FALSE,1587140570,2.16E+09,2018-03-31T00:00,21,687,2022-12-22T20:46,"[[""cosmos-ecosystem""::""decentralized-exchange-dex-token""::""defi""::""derivatives""::""three-arrows-capital-portfolio""::""defiance-capital-portfolio""::""injective-ecosystem""::""bnb-chain""]]",0.006446251,16357.19106,-34.1191,0.67960757,1.5299262,-3.4918413,0,1.02E+07,0,1.39E+07,2022-12-22T20:46
8857,Anchor Protocol,ANC,anchor-protocol,FALSE,FALSE,350381852,1.00E+09,2021-03-17T00:00,62,688,2022-12-22T20:46,"[[""cosmos-ecosystem""::""arrington-xrp-capital-portfolio""::""terra-ecosystem""::""injective-ecosystem""]]",0.029049675,6210265.484,-19.0338,1.664512,-2.8328733,-34.200405,0,1.02E+07,0,2.90E+07,2022-12-22T20:46
9764,MILC Platform,MLT,milc-platform,FALSE,FALSE,124423460,2.00E+08,2021-05-13T00:00,20,689,2022-12-22T20:46,"[[""media""::""metaverse""::""bnb-chain""]]",0.081447654,652162.9037,131.3408,6.399169,9.280303,-16.100763,0,1.01E+07,0,1.63E+07,2022-12-22T20:46
18919,Shiba Predator,QOM,shiba-predator,FALSE,FALSE,-338833579,1.00E+15,2022-03-18T01:52:31,14,690,2022-12-22T20:46,"[[""memes""]]",1.68E-08,299391.6171,-14.3905,1.8101509,1.0533407,1.4233841,0,1.01E+07,0,1.68E+07,2022-12-22T20:46
5552,Hathor,HTR,hathor,FALSE,FALSE,240956120,0,2020-05-07T00:00,9,691,2022-12-22T20:46,"[[""mineable""::""pow""::""platform""::""defi""::""smart-contracts""::""exnetwork-capital-portfolio""]]",0.041814676,274117.8231,34.4102,1.0746589,-4.8065534,-22.567999,0,1.01E+07,0,3.83E+07,2022-12-22T20:46
2757,Callisto Network,CLO,callisto-network,FALSE,FALSE,-1190194075,6.50E+09,2018-05-22T00:00,14,692,2022-12-22T20:46,"[[""mineable""::""services""]]",0.003221931,65581.89298,-10.7355,1.3860029,2.07565,-6.086357,0,1.00E+07,0,2.09E+07,2022-12-22T20:46
